Time,Distance
2.236613154411315918e+01,6.266247558593750000e+02
2.239899158477783203e+01,6.273430175781250000e+02
2.243892908096313477e+01,6.276411132812500000e+02
2.247459554672241211e+01,6.291816406250000000e+02
2.250757217407226562e+01,6.305549316406250000e+02
2.254056668281555176e+01,6.313027343750000000e+02
2.257465267181396484e+01,6.317038574218750000e+02
2.260682368278503418e+01,6.322277832031250000e+02
2.263709354400634766e+01,6.330073242187500000e+02
2.266951322555541992e+01,6.330073242187500000e+02
2.270292282104492188e+01,6.325717773437500000e+02
2.273832893371582031e+01,6.336284179687500000e+02
2.277489542961120605e+01,6.342333984375000000e+02
2.280844044685363770e+01,6.342133789062500000e+02
2.283926582336425781e+01,6.345488281250000000e+02
2.287373137474060059e+01,6.352578125000000000e+02
2.290702676773071289e+01,6.352795410156250000e+02
2.293798708915710449e+01,6.349162597656250000e+02
2.297131156921386719e+01,6.345349121093750000e+02
2.300349211692810059e+01,6.345349121093750000e+02
2.303502392768859863e+01,6.347336425781250000e+02
2.306887412071228027e+01,6.345844726562500000e+02
2.310129213333129883e+01,6.339885253906250000e+02
2.314083409309387207e+01,6.335876464843750000e+02
2.317533159255981445e+01,6.328779296875000000e+02
2.321661734580993652e+01,6.324702148437500000e+02
2.324707841873168945e+01,6.318820800781250000e+02
2.328711318969726562e+01,6.313342285156250000e+02
2.332252001762390137e+01,6.309050292968750000e+02
2.335510516166687012e+01,6.299902343750000000e+02
2.338782691955566406e+01,6.284763183593750000e+02
2.341877889633178711e+01,6.284189453125000000e+02
2.344870448112487793e+01,6.266503906250000000e+02
2.348309254646301270e+01,6.270708007812500000e+02
2.351616597175598145e+01,6.252844238281250000e+02
2.354892086982727051e+01,6.244353027343750000e+02
2.358141994476318359e+01,6.233378906250000000e+02
2.362430596351623535e+01,6.221179199218750000e+02
2.366272354125976562e+01,6.208139648437500000e+02
2.369563508033752441e+01,6.209340820312500000e+02
2.373353910446166992e+01,6.198107910156250000e+02
2.376819944381713867e+01,6.184770507812500000e+02
2.380048203468322754e+01,6.177749023437500000e+02
2.383739686012268066e+01,6.169619140625000000e+02
2.387031912803649902e+01,6.169091796875000000e+02
2.390170502662658691e+01,6.166354980468750000e+02
2.393772339820861816e+01,6.151901855468750000e+02
2.397125172615051270e+01,6.144489746093750000e+02
2.400413393974304199e+01,6.143972167968750000e+02
2.403504705429077148e+01,6.143054199218750000e+02
2.407565021514892578e+01,6.148283691406250000e+02
2.411369872093200684e+01,6.138298339843750000e+02
2.414800834655761719e+01,6.149660644531250000e+02
2.417908358573913574e+01,6.136975097656250000e+02
2.422473192214965820e+01,6.143791503906250000e+02
2.426177215576171875e+01,6.146293945312500000e+02
2.430523347854614258e+01,6.144624023437500000e+02
2.434999847412109375e+01,6.157509765625000000e+02
2.438943052291870117e+01,6.158447265625000000e+02
2.442971324920654297e+01,6.165717773437500000e+02
2.447363114356994629e+01,6.172470703125000000e+02
2.451617789268493652e+01,6.183217773437500000e+02
2.456071901321411133e+01,6.194953613281250000e+02
2.461686325073242188e+01,6.203696289062500000e+02
2.465228796005249023e+01,6.215554199218750000e+02
2.468707036972045898e+01,6.225361328125000000e+02
2.472526693344116211e+01,6.230810546875000000e+02
2.475651001930236816e+01,6.238349609375000000e+02
2.479022955894470215e+01,6.250903320312500000e+02
2.482214355468750000e+01,6.263222656250000000e+02
2.486055064201354980e+01,6.268977050781250000e+02
2.489651250839233398e+01,6.279558105468750000e+02
2.493286585807800293e+01,6.285253906250000000e+02
2.497161388397216797e+01,6.290415039062500000e+02
2.501580023765563965e+01,6.306015625000000000e+02
2.506014871597290039e+01,6.308242187500000000e+02
2.509363913536071777e+01,6.319462890625000000e+02
2.512688302993774414e+01,6.323613281250000000e+02
2.515817546844482422e+01,6.328774414062500000e+02
2.519158506393432617e+01,6.339284667968750000e+02
2.523527479171752930e+01,6.338449707031250000e+02
2.527822518348693848e+01,6.339003906250000000e+02
2.532464194297790527e+01,6.346745605468750000e+02
2.536926674842834473e+01,6.346374511718750000e+02
2.541032028198242188e+01,6.356850585937500000e+02
2.545763540267944336e+01,6.350329589843750000e+02
2.550463891029357910e+01,6.348886718750000000e+02
2.554391598701477051e+01,6.349479980468750000e+02
2.557560014724731445e+01,6.349477539062500000e+02
2.560887503623962402e+01,6.339636230468750000e+02
2.564958667755126953e+01,6.338020019531250000e+02
2.569181561470031738e+01,6.330578613281250000e+02
2.572866654396057129e+01,6.324848632812500000e+02
2.577143192291259766e+01,6.320529785156250000e+02
2.580689668655395508e+01,6.309721679687500000e+02
2.584352922439575195e+01,6.293964843750000000e+02
2.587660574913024902e+01,6.287546386718750000e+02
2.591093587875366211e+01,6.276789550781250000e+02
2.595980286598205566e+01,6.271853027343750000e+02
2.600953888893127441e+01,6.260993652343750000e+02
2.606922054290771484e+01,6.238454589843750000e+02
2.611872911453247070e+01,6.245307617187500000e+02
2.615623211860656738e+01,6.228381347656250000e+02
2.619705653190612793e+01,6.211555175781250000e+02
2.624124264717102051e+01,6.194311523437500000e+02
2.628632736206054688e+01,6.191018066406250000e+02
2.633115983009338379e+01,6.181147460937500000e+02
2.637123990058898926e+01,6.174970703125000000e+02
2.640663599967956543e+01,6.157651367187500000e+02
2.643900775909423828e+01,6.153200683593750000e+02
2.647756266593933105e+01,6.144775390625000000e+02
2.651546049118041992e+01,6.139418945312500000e+02
2.654927921295166016e+01,6.152463378906250000e+02
2.661500406265258789e+01,6.138225097656250000e+02
2.667177653312683105e+01,6.141398925781250000e+02
2.672898960113525391e+01,6.145339355468750000e+02
2.677577137947082520e+01,6.143720703125000000e+02
2.681041216850280762e+01,6.150827636718750000e+02
2.684632134437561035e+01,6.144150390625000000e+02
2.688672232627868652e+01,6.162026367187500000e+02
2.693936491012573242e+01,6.163007812500000000e+02
2.699120593070983887e+01,6.176047363281250000e+02
2.703153276443481445e+01,6.176625976562500000e+02
2.706778717041015625e+01,6.182475585937500000e+02
2.710668134689331055e+01,6.193515625000000000e+02
2.714732265472412109e+01,6.206633300781250000e+02
2.718425989151000977e+01,6.214611816406250000e+02
2.721821045875549316e+01,6.231894531250000000e+02
2.725511264801025391e+01,6.235798339843750000e+02
2.729196500778198242e+01,6.252680664062500000e+02
2.733119368553161621e+01,6.257075195312500000e+02
2.736507511138916016e+01,6.264101562500000000e+02
2.739858627319335938e+01,6.266374511718750000e+02
2.743000268936157227e+01,6.280837402343750000e+02
2.746245193481445312e+01,6.291567382812500000e+02
2.749576163291931152e+01,6.290476074218750000e+02
2.752785801887512207e+01,6.297399902343750000e+02
2.755881476402282715e+01,6.309008789062500000e+02
2.759220433235168457e+01,6.318164062500000000e+02
2.762615060806274414e+01,6.316555175781250000e+02
2.765803527832031250e+01,6.331027832031250000e+02
2.768899512290954590e+01,6.335458984375000000e+02
2.772190666198730469e+01,6.334533691406250000e+02
2.775585150718688965e+01,6.336843261718750000e+02
2.778728413581848145e+01,6.345917968750000000e+02
2.782016348838806152e+01,6.350292968750000000e+02
2.785411000251770020e+01,6.351320800781250000e+02
2.788762593269348145e+01,6.352788085937500000e+02
2.791951751708984375e+01,6.342438964843750000e+02
2.795246481895446777e+01,6.345158691406250000e+02
2.798515033721923828e+01,6.347070312500000000e+02
2.801710677146911621e+01,6.350551757812500000e+02
2.806057453155517578e+01,6.342194824218750000e+02
2.809348940849304199e+01,6.341669921875000000e+02
2.813042640686035156e+01,6.336286621093750000e+02
2.816292333602905273e+01,6.334079589843750000e+02
2.819383454322814941e+01,6.331501464843750000e+02
2.822578501701354980e+01,6.321184082031250000e+02
2.825767135620117188e+01,6.313630371093750000e+02
2.828810954093933105e+01,6.306213378906250000e+02
2.832105708122253418e+01,6.300695800781250000e+02
2.835400533676147461e+01,6.292324218750000000e+02
2.838639807701110840e+01,6.286582031250000000e+02
2.841735601425170898e+01,6.283925781250000000e+02
2.844926786422729492e+01,6.276601562500000000e+02
2.848076200485229492e+01,6.270073242187500000e+02
2.851358008384704590e+01,6.261237792968750000e+02
2.854645252227783203e+01,6.249079589843750000e+02
2.858592867851257324e+01,6.243457031250000000e+02
2.861803793907165527e+01,6.224711914062500000e+02
2.864825916290283203e+01,6.215895996093750000e+02
2.867995452880859375e+01,6.215463867187500000e+02
2.870984172821044922e+01,6.204472656250000000e+02
2.874175548553466797e+01,6.185690917968750000e+02
2.877422595024108887e+01,6.181943359375000000e+02
2.880713748931884766e+01,6.179072265625000000e+02
2.884079980850219727e+01,6.169790039062500000e+02
2.888176178932189941e+01,6.159323730468750000e+02
2.892186808586120605e+01,6.156091308593750000e+02
2.896743392944335938e+01,6.150126953125000000e+02
2.900073957443237305e+01,6.143142089843750000e+02
2.903470778465270996e+01,6.142119140625000000e+02
2.906714129447937012e+01,6.145021972656250000e+02
2.910008835792541504e+01,6.140585937500000000e+02
2.913153553009033203e+01,6.138825683593750000e+02
2.916600775718688965e+01,6.145395507812500000e+02
2.920601725578308105e+01,6.147028808593750000e+02
2.923985791206359863e+01,6.143208007812500000e+02
2.927832937240600586e+01,6.157041015625000000e+02
2.931644201278686523e+01,6.144743652343750000e+02
2.935219383239746094e+01,6.156520996093750000e+02
2.938559055328369141e+01,6.161999511718750000e+02
2.941853618621826172e+01,6.170666503906250000e+02
2.945269942283630371e+01,6.168388671875000000e+02
2.948557233810424805e+01,6.181975097656250000e+02
2.952047634124755859e+01,6.186938476562500000e+02
2.956144690513610840e+01,6.188190917968750000e+02
2.960526251792907715e+01,6.193640136718750000e+02
2.964160180091857910e+01,6.218605957031250000e+02
2.967685270309448242e+01,6.228781738281250000e+02
2.971049594879150391e+01,6.235708007812500000e+02
2.975537824630737305e+01,6.246228027343750000e+02
2.978885889053344727e+01,6.255561523437500000e+02
2.982179546356201172e+01,6.262751464843750000e+02
2.985468411445617676e+01,6.274897460937500000e+02
2.989683318138122559e+01,6.284362792968750000e+02
2.993476271629333496e+01,6.285200195312500000e+02
2.996718907356262207e+01,6.299572753906250000e+02
3.000010085105895996e+01,6.308718261718750000e+02
3.003274893760681152e+01,6.309821777343750000e+02
3.006537055969238281e+01,6.313898925781250000e+02
3.009831905364990234e+01,6.325063476562500000e+02
3.012925815582275391e+01,6.339584960937500000e+02
3.017694926261901855e+01,6.343798828125000000e+02
3.022266459465026855e+01,6.344291992187500000e+02
3.025733518600463867e+01,6.356279296875000000e+02
3.029173660278320312e+01,6.356289062500000000e+02
3.033764410018920898e+01,6.349365234375000000e+02
3.037351083755493164e+01,6.358569335937500000e+02
3.041468691825866699e+01,6.364174804687500000e+02
3.045428109169006348e+01,6.358684082031250000e+02
3.049344778060913086e+01,6.363535156250000000e+02
3.053008294105529785e+01,6.355410156250000000e+02
3.056711220741271973e+01,6.359868164062500000e+02
3.060184502601623535e+01,6.356103515625000000e+02
3.063870382308959961e+01,6.347634277343750000e+02
3.066879987716674805e+01,6.341943359375000000e+02
3.069939303398132324e+01,6.341943359375000000e+02
3.073017477989196777e+01,6.330229492187500000e+02
3.076856207847595215e+01,6.325126953125000000e+02
3.079848170280456543e+01,6.320476074218750000e+02
3.083090066909790039e+01,6.308549804687500000e+02
3.086110877990722656e+01,6.304812011718750000e+02
3.089638853073120117e+01,6.300324707031250000e+02
3.092929077148437500e+01,6.284709472656250000e+02
3.096182298660278320e+01,6.282358398437500000e+02
3.099124026298522949e+01,6.273657226562500000e+02
3.102380537986755371e+01,6.270390625000000000e+02
3.105571818351745605e+01,6.253176269531250000e+02
3.109814810752868652e+01,6.242856445312500000e+02
3.112817192077636719e+01,6.236396484375000000e+02
3.117523145675659180e+01,6.229379882812500000e+02
3.120585441589355469e+01,6.199748535156250000e+02
3.123832488059997559e+01,6.200488281250000000e+02
3.126966738700866699e+01,6.196677246093750000e+02
3.130058574676513672e+01,6.175776367187500000e+02
3.133053970336914062e+01,6.175776367187500000e+02
3.136242151260375977e+01,6.170307617187500000e+02
3.139370822906494141e+01,6.164155273437500000e+02
3.142865133285522461e+01,6.158410644531250000e+02
3.146152949333190918e+01,6.153266601562500000e+02
3.149597978591918945e+01,6.154291992187500000e+02
3.152689814567565918e+01,6.149904785156250000e+02
3.155881643295288086e+01,6.145844726562500000e+02
3.159044194221496582e+01,6.151813964843750000e+02
3.162491869926452637e+01,6.153466796875000000e+02
3.165683484077453613e+01,6.146911621093750000e+02
3.169145989418029785e+01,6.149951171875000000e+02
3.172455883026123047e+01,6.147915039062500000e+02
3.175647568702697754e+01,6.146232910156250000e+02
3.178896808624267578e+01,6.147768554687500000e+02
3.181988525390625000e+01,6.155107421875000000e+02
3.185907101631164551e+01,6.155761718750000000e+02
3.189613723754882812e+01,6.163107910156250000e+02
3.192805051803588867e+01,6.167832031250000000e+02
3.195900535583496094e+01,6.166684570312500000e+02
3.199150800704956055e+01,6.175810546875000000e+02
3.202638006210327148e+01,6.184548339843750000e+02
3.205729866027832031e+01,6.192951660156250000e+02
3.209771156311035156e+01,6.208041992187500000e+02
3.213576316833496094e+01,6.201237792968750000e+02
3.217035126686096191e+01,6.215146484375000000e+02
3.220259475708007812e+01,6.234509277343750000e+02
3.223351144790649414e+01,6.234509277343750000e+02
3.226492381095886230e+01,6.241450195312500000e+02
3.229832410812377930e+01,6.253134765625000000e+02
3.233741903305053711e+01,6.259543457031250000e+02
3.237364768981933594e+01,6.281022949218750000e+02
3.240483069419860840e+01,6.282036132812500000e+02
3.243574833869934082e+01,6.292028808593750000e+02
3.247399044036865234e+01,6.292028808593750000e+02
3.251694440841674805e+01,6.310959472656250000e+02
3.254756522178649902e+01,6.316083984375000000e+02
3.258055853843688965e+01,6.317702636718750000e+02
3.261249423027038574e+01,6.326718750000000000e+02
3.264987087249755859e+01,6.330959472656250000e+02
3.268079686164855957e+01,6.334240722656250000e+02
3.271803927421569824e+01,6.334238281250000000e+02
3.275019478797912598e+01,6.344587402343750000e+02
3.278659343719482422e+01,6.345234375000000000e+02
3.282848739624023438e+01,6.347583007812500000e+02
3.286699438095092773e+01,6.352646484375000000e+02
3.289890074729919434e+01,6.349101562500000000e+02
3.293876957893371582e+01,6.352783203125000000e+02
3.297019743919372559e+01,6.349885253906250000e+02
3.300510311126708984e+01,6.354277343750000000e+02
3.304001021385192871e+01,6.351311035156250000e+02
3.307693791389465332e+01,6.333986816406250000e+02
3.311420488357543945e+01,6.342719726562500000e+02
3.315333890914916992e+01,6.338066406250000000e+02
3.320172953605651855e+01,6.327236328125000000e+02
3.323463916778564453e+01,6.330629882812500000e+02
3.326921725273132324e+01,6.322702636718750000e+02
3.330808782577514648e+01,6.319990234375000000e+02
3.334242963790893555e+01,6.305146484375000000e+02
3.338741755485534668e+01,6.291127929687500000e+02
3.344378185272216797e+01,6.282321777343750000e+02
3.349512028694152832e+01,6.266188964843750000e+02
3.355135560035705566e+01,6.255290527343750000e+02
3.360601019859313965e+01,6.232966308593750000e+02
3.365873003005981445e+01,6.224287109375000000e+02
3.370998883247375488e+01,6.213793945312500000e+02
3.376410222053527832e+01,6.193178710937500000e+02
3.382018613815307617e+01,6.182917480468750000e+02
3.387212514877319336e+01,6.171164550781250000e+02
3.391998887062072754e+01,6.149938964843750000e+02
3.397345209121704102e+01,6.156655273437500000e+02
3.402843976020812988e+01,6.150231933593750000e+02
3.408075737953186035e+01,6.142822265625000000e+02
3.413908505439758301e+01,6.146979980468750000e+02
3.419026279449462891e+01,6.146330566406250000e+02
3.424366068840026855e+01,6.146845703125000000e+02
3.431016826629638672e+01,6.153261718750000000e+02
3.437071299552917480e+01,6.152524414062500000e+02
3.442572879791259766e+01,6.167399902343750000e+02
3.449292945861816406e+01,6.173610839843750000e+02
3.455068659782409668e+01,6.188825683593750000e+02
3.460562467575073242e+01,6.204111328125000000e+02
3.466180276870727539e+01,6.219428710937500000e+02
3.471256995201110840e+01,6.230661621093750000e+02
3.476822423934936523e+01,6.243801269531250000e+02
3.482074117660522461e+01,6.252321777343750000e+02
3.488069009780883789e+01,6.271833496093750000e+02
3.493701791763305664e+01,6.293510742187500000e+02
3.499230051040649414e+01,6.302617187500000000e+02
3.504195904731750488e+01,6.315620117187500000e+02
3.509759521484375000e+01,6.317482910156250000e+02
3.514895057678222656e+01,6.330595703125000000e+02
3.520398974418640137e+01,6.338439941406250000e+02
3.525904202461242676e+01,6.353679199218750000e+02
3.531921839714050293e+01,6.346035156250000000e+02
3.537519812583923340e+01,6.359787597656250000e+02
3.542687153816223145e+01,6.362819824218750000e+02
3.548352694511413574e+01,6.360532226562500000e+02
3.554463505744934082e+01,6.350363769531250000e+02
3.560094213485717773e+01,6.349233398437500000e+02
3.566147541999816895e+01,6.346069335937500000e+02
3.572971463203430176e+01,6.327749023437500000e+02
3.578608489036560059e+01,6.328642578125000000e+02
3.584253764152526855e+01,6.313627929687500000e+02
3.589832377433776855e+01,6.292331542968750000e+02
3.595320200920104980e+01,6.284404296875000000e+02
3.600753569602966309e+01,6.271032714843750000e+02
3.605938982963562012e+01,6.253171386718750000e+02
3.611499452590942383e+01,6.234274902343750000e+02
3.616838860511779785e+01,6.220676269531250000e+02
3.622653865814208984e+01,6.210637207031250000e+02
3.628493881225585938e+01,6.185681152343750000e+02
3.634121155738830566e+01,6.176674804687500000e+02
3.639940738677978516e+01,6.164223632812500000e+02
3.645852422714233398e+01,6.149719238281250000e+02
3.651506447792053223e+01,6.146364746093750000e+02
3.657177042961120605e+01,6.145246582031250000e+02
3.663373947143554688e+01,6.146030273437500000e+02
3.669905281066894531e+01,6.147917480468750000e+02
3.675355458259582520e+01,6.146804199218750000e+02
3.680367875099182129e+01,6.144833984375000000e+02
3.685792064666748047e+01,6.151723632812500000e+02
3.691030502319335938e+01,6.157331542968750000e+02
3.697014737129211426e+01,6.167521972656250000e+02
3.702293682098388672e+01,6.180534667968750000e+02
3.708433437347412109e+01,6.188276367187500000e+02
3.713581204414367676e+01,6.205822753906250000e+02
3.719165849685668945e+01,6.219416503906250000e+02
3.725888538360595703e+01,6.227751464843750000e+02
3.731296324729919434e+01,6.254218750000000000e+02
3.737277674674987793e+01,6.261486816406250000e+02
3.743175697326660156e+01,6.286933593750000000e+02
3.748711442947387695e+01,6.288693847656250000e+02
3.753986239433288574e+01,6.301535644531250000e+02
3.759378409385681152e+01,6.314099121093750000e+02
3.765166044235229492e+01,6.328859863281250000e+02
3.771400284767150879e+01,6.332360839843750000e+02
3.777212572097778320e+01,6.340000000000000000e+02
3.783149123191833496e+01,6.352895507812500000e+02
3.788926124572753906e+01,6.351872558593750000e+02
3.794140577316284180e+01,6.350219726562500000e+02
3.799484992027282715e+01,6.345434570312500000e+02
3.804372096061706543e+01,6.348056640625000000e+02
3.809150528907775879e+01,6.345961914062500000e+02
3.814238643646240234e+01,6.338977050781250000e+02
3.819868254661560059e+01,6.330891113281250000e+02
3.825335502624511719e+01,6.321557617187500000e+02
3.831357431411743164e+01,6.312370605468750000e+02
3.837501573562622070e+01,6.299167480468750000e+02
3.843188643455505371e+01,6.283308105468750000e+02
3.848441886901855469e+01,6.271206054687500000e+02
3.853927540779113770e+01,6.269265136718750000e+02
3.860363960266113281e+01,6.241103515625000000e+02
3.866419982910156250e+01,6.229001464843750000e+02
3.872907876968383789e+01,6.222580566406250000e+02
3.876575279235839844e+01,6.199091796875000000e+02
3.881978058815002441e+01,6.187341308593750000e+02
3.885990214347839355e+01,6.174499511718750000e+02
3.889572310447692871e+01,6.177294921875000000e+02
3.893241000175476074e+01,6.165480957031250000e+02
3.896911954879760742e+01,6.157185058593750000e+02
3.900347924232482910e+01,6.148488769531250000e+02
3.903577685356140137e+01,6.149306640625000000e+02
3.907425856590270996e+01,6.152934570312500000e+02
3.911315321922302246e+01,6.155820312500000000e+02
3.914805984497070312e+01,6.154272460937500000e+02
3.918149018287658691e+01,6.151457519531250000e+02
3.921449780464172363e+01,6.156740722656250000e+02
3.924764108657836914e+01,6.158093261718750000e+02
3.928548693656921387e+01,6.162189941406250000e+02
3.931842947006225586e+01,6.164545898437500000e+02
3.936109066009521484e+01,6.165148925781250000e+02
3.941688966751098633e+01,6.164882812500000000e+02
3.945634078979492188e+01,6.177834472656250000e+02
3.948781847953796387e+01,6.182766113281250000e+02
3.952109503746032715e+01,6.193601074218750000e+02
3.955700111389160156e+01,6.203112792968750000e+02
3.959197902679443359e+01,6.211503906250000000e+02
3.963782262802124023e+01,6.217197265625000000e+02
3.966774582862854004e+01,6.231154785156250000e+02
3.970156240463256836e+01,6.231154785156250000e+02
3.974743676185607910e+01,6.247797851562500000e+02
3.979448246955871582e+01,6.256848144531250000e+02
3.984478831291198730e+01,6.266826171875000000e+02
3.988415122032165527e+01,6.279675292968750000e+02
3.991706347465515137e+01,6.291196289062500000e+02
3.995795702934265137e+01,6.296936035156250000e+02
3.999137568473815918e+01,6.307558593750000000e+02
4.002326989173889160e+01,6.317250976562500000e+02
4.005761027336120605e+01,6.327714843750000000e+02
4.009170770645141602e+01,6.324392089843750000e+02
4.013305449485778809e+01,6.327058105468750000e+02
4.016439604759216309e+01,6.339001464843750000e+02
4.019699192047119141e+01,6.348466796875000000e+02
4.022958779335021973e+01,6.350998535156250000e+02
4.026023364067077637e+01,6.355830078125000000e+02
4.029703807830810547e+01,6.356938476562500000e+02
4.033115983009338379e+01,6.363381347656250000e+02
4.036358404159545898e+01,6.360456542968750000e+02
4.039701032638549805e+01,6.360737304687500000e+02
4.043225836753845215e+01,6.364802246093750000e+02
4.046734714508056641e+01,6.358493652343750000e+02
4.049900054931640625e+01,6.353659667968750000e+02
4.053172397613525391e+01,6.361601562500000000e+02
4.056927061080932617e+01,6.360993652343750000e+02
4.061990714073181152e+01,6.355974121093750000e+02
4.064947366714477539e+01,6.346330566406250000e+02
4.068213820457458496e+01,6.342136230468750000e+02
4.071576189994812012e+01,6.331264648437500000e+02
4.074867343902587891e+01,6.328334960937500000e+02
4.078212809562683105e+01,6.320961914062500000e+02
4.081603717803955078e+01,6.311613769531250000e+02
4.085770082473754883e+01,6.304750976562500000e+02
4.089205718040466309e+01,6.302812500000000000e+02
4.092496848106384277e+01,6.295166015625000000e+02
4.095993089675903320e+01,6.285026855468750000e+02
4.101029396057128906e+01,6.279089355468750000e+02
4.104645276069641113e+01,6.255708007812500000e+02
4.108391213417053223e+01,6.246403808593750000e+02
4.112513017654418945e+01,6.236911621093750000e+02
4.116997289657592773e+01,6.235156250000000000e+02
4.120400333404541016e+01,6.214218750000000000e+02
4.123775362968444824e+01,6.209553222656250000e+02
4.127115297317504883e+01,6.193720703125000000e+02
4.130357575416564941e+01,6.186469726562500000e+02
4.133947944641113281e+01,6.182626953125000000e+02
4.138768100738525391e+01,6.174345703125000000e+02
4.142259073257446289e+01,6.171850585937500000e+02
4.145849871635437012e+01,6.161643066406250000e+02
4.149292182922363281e+01,6.160019531250000000e+02
4.152471303939819336e+01,6.151025390625000000e+02
4.155788969993591309e+01,6.148554687500000000e+02
4.159584593772888184e+01,6.153271484375000000e+02
4.162746167182922363e+01,6.154973144531250000e+02
4.165864682197570801e+01,6.154726562500000000e+02
4.169329690933227539e+01,6.150236816406250000e+02
4.172757244110107422e+01,6.147888183593750000e+02
4.175852012634277344e+01,6.150319824218750000e+02
4.179094862937927246e+01,6.147358398437500000e+02
4.182286381721496582e+01,6.161672363281250000e+02
4.185477828979492188e+01,6.156975097656250000e+02
4.189740538597106934e+01,6.167302246093750000e+02
4.192925167083740234e+01,6.171440429687500000e+02
4.196034741401672363e+01,6.175869140625000000e+02
4.199188661575317383e+01,6.177004394531250000e+02
4.202400374412536621e+01,6.187497558593750000e+02
4.205891919136047363e+01,6.197087402343750000e+02
4.210474061965942383e+01,6.205129394531250000e+02
4.213835573196411133e+01,6.215935058593750000e+02
4.217126965522766113e+01,6.224616699218750000e+02
4.220369338989257812e+01,6.240410156250000000e+02
4.223660540580749512e+01,6.250244140625000000e+02
4.227669072151184082e+01,6.254553222656250000e+02
4.230924105644226074e+01,6.260600585937500000e+02
4.234337425231933594e+01,6.271462402343750000e+02
4.237583494186401367e+01,6.277988281250000000e+02
4.240750527381896973e+01,6.290026855468750000e+02
4.244341659545898438e+01,6.288630371093750000e+02
4.248138546943664551e+01,6.305537109375000000e+02
4.252399611473083496e+01,6.314418945312500000e+02
4.255564379692077637e+01,6.316096191406250000e+02
4.260502576828002930e+01,6.319404296875000000e+02
4.263693881034851074e+01,6.325434570312500000e+02
4.266878676414489746e+01,6.343322753906250000e+02
4.270207691192626953e+01,6.348022460937500000e+02
4.273649382591247559e+01,6.348996582031250000e+02
4.276828718185424805e+01,6.358579101562500000e+02
4.280178117752075195e+01,6.359382324218750000e+02
4.283668661117553711e+01,6.361066894531250000e+02
4.287623739242553711e+01,6.365002441406250000e+02
4.290811824798583984e+01,6.363244628906250000e+02
4.294755935668945312e+01,6.359956054687500000e+02
4.298001646995544434e+01,6.365280761718750000e+02
4.302186870574951172e+01,6.365141601562500000e+02
4.306635141372680664e+01,6.361635742187500000e+02
4.309842991828918457e+01,6.346757812500000000e+02
4.313059163093566895e+01,6.346757812500000000e+02
4.316419649124145508e+01,6.350488281250000000e+02
4.319746637344360352e+01,6.340632324218750000e+02
4.323099160194396973e+01,6.327641601562500000e+02
4.326305055618286133e+01,6.326594238281250000e+02
4.329575252532958984e+01,6.327214355468750000e+02
4.333450818061828613e+01,6.313435058593750000e+02
4.336474537849426270e+01,6.304645996093750000e+02
4.341418671607971191e+01,6.304645996093750000e+02
4.346604752540588379e+01,6.276030273437500000e+02
4.351181411743164062e+01,6.272656250000000000e+02
4.356085705757141113e+01,6.253710937500000000e+02
4.359318113327026367e+01,6.240646972656250000e+02
4.363780879974365234e+01,6.235361328125000000e+02
4.367267990112304688e+01,6.216855468750000000e+02
4.370810627937316895e+01,6.208437500000000000e+02
4.374204993247985840e+01,6.202216796875000000e+02
4.377396583557128906e+01,6.188815917968750000e+02
4.380938577651977539e+01,6.180151367187500000e+02
4.384229683876037598e+01,6.169960937500000000e+02
4.388170766830444336e+01,6.167624511718750000e+02
4.392858290672302246e+01,6.163105468750000000e+02
4.396071887016296387e+01,6.152106933593750000e+02
4.399417543411254883e+01,6.157419433593750000e+02
4.403840947151184082e+01,6.150207519531250000e+02
4.407883810997009277e+01,6.148930664062500000e+02
4.410975646972656250e+01,6.144980468750000000e+02
4.414366555213928223e+01,6.143676757812500000e+02
4.418606448173522949e+01,6.149746093750000000e+02
4.422396516799926758e+01,6.147258300781250000e+02
4.425491380691528320e+01,6.154790039062500000e+02
4.429029965400695801e+01,6.152480468750000000e+02
4.432445907592773438e+01,6.157458496093750000e+02
4.435555553436279297e+01,6.155485839843750000e+02
4.439038348197937012e+01,6.163303222656250000e+02
4.442229819297790527e+01,6.171538085937500000e+02
4.446383786201477051e+01,6.180480957031250000e+02
4.450361752510070801e+01,6.185024414062500000e+02
4.454395985603332520e+01,6.200119628906250000e+02
4.457794785499572754e+01,6.203996582031250000e+02
4.460956382751464844e+01,6.213632812500000000e+02
4.464315652847290039e+01,6.220952148437500000e+02
4.467872691154479980e+01,6.230249023437500000e+02
4.472761845588684082e+01,6.240986328125000000e+02
4.475853514671325684e+01,6.254118652343750000e+02
4.479250311851501465e+01,6.251311035156250000e+02
4.483435678482055664e+01,6.264433593750000000e+02
4.486830234527587891e+01,6.285354003906250000e+02
4.490169215202331543e+01,6.289680175781250000e+02
4.493659996986389160e+01,6.300395507812500000e+02
4.497357487678527832e+01,6.301420898437500000e+02
4.500574660301208496e+01,6.311818847656250000e+02
4.503765869140625000e+01,6.316716308593750000e+02
4.507256960868835449e+01,6.326025390625000000e+02
4.510399532318115234e+01,6.333840332031250000e+02
4.513690805435180664e+01,6.336020507812500000e+02
4.517108702659606934e+01,6.342399902343750000e+02
4.520419073104858398e+01,6.350024414062500000e+02
4.523706817626953125e+01,6.351113281250000000e+02
4.527297472953796387e+01,6.356308593750000000e+02
4.530463314056396484e+01,6.354111328125000000e+02
